x	n	u	Events
-5.93	15.25	-5.01	0.0
-7.54	14.73	-9.82	0.0
-5.95	16.14	-5.22	0.0
-5.35	14.55	-3.56	0.0
-4.63	15.59	-2.92	0.0
-3.04	16.25	-8.92	0.0
-4.53	15.67	-1.99	0.0
-5.75	15.5	-5.34	0.0
-4.65	15.84	-1.72	0.0
-5.08	15.91	4.12	0.0
-6.38	14.6	7.41	0.0
-5.29	14.4	5.32	0.0
-6.98	15.74	3.8	0.0
-6.59	16.67	9.69	0.0
-4.23	16.31	-2.15	0.0
-4.94	18.07	-0.08	0.0
-5.62	17.73	-5.22	0.0
-6.07	16.28	2.44	0.0
-5.22	16.48	5.1	0.0
-6.6	17.3	0.27	0.0
-4.54	17.8	-4.83	0.0
-4.0	16.84	-9.63	0.0
-6.43	17.19	-2.31	0.0
-6.45	16.7	0.6	0.0
-5.17	17.46	3.37	0.0
-5.29	17.15	-3.24	0.0
-5.03	17.33	7.72	0.0
-5.69	16.24	-3.22	0.0
-3.96	16.56	-1.87	0.0
4.89	15.42	-0.23	0.0
-4.62	17.3	-0.65	0.0
-2.14	17.34	4.91	0.0
-3.99	18.07	-4.95	0.0
-6.01	18.42	-4.09	0.0
-4.36	18.18	-0.32	0.0
-8.59	17.67	-2.55	0.0
-7.7	18.25	1.77	0.0
-7.92	19.5	2.18	0.0
-6.26	18.77	4.46	0.0
-7.06	18.56	-6.22	0.0
-6.62	19.15	-7.44	0.0
-7.48	18.2	-1.51	0.0
-6.2	18.38	-4.01	0.0
-7.21	18.48	-3.76	0.0
-7.0	19.82	-0.09	0.0
-7.84	18.27	-5.24	0.0
-9.18	18.47	-0.6	0.0
-9.9	17.66	-1.26	0.0
-7.94	17.79	2.12	0.0
-9.4	17.72	2.7	0.0
-9.39	18.91	-10.07	0.0
-8.48	18.51	-0.9	0.0
-8.04	17.5	-4.57	0.0
-8.86	17.53	-8.11	0.0
-4.25	21.24	-7.6	0.0
-9.53	19.79	1.45	0.0
-6.24	18.01	-0.98	0.0
-6.73	18.7	-4.04	0.0
-4.21	17.38	-7.92	0.0
-8.19	18.93	-2.42	0.0
-6.93	19.34	-2.2	0.0
-7.27	19.22	-2.61	0.0
-5.23	17.2	2.93	0.0
-6.5	19.22	4.05	0.0
-7.43	18.71	-4.89	0.0
-7.64	19.63	-6.23	0.0
-9.33	17.38	-0.44	0.0
-9.23	17.22	-6.41	0.0
-7.64	17.52	2.32	0.0
-5.53	19.34	-4.14	0.0
-6.06	19.7	1.43	0.0
-4.2	18.99	-4.09	0.0
-6.04	19.65	-7.52	0.0
-9.03	19.33	0.44	0.0
-6.91	19.28	-0.78	0.0
-9.32	19.15	2.34	0.0
-11.86	20.23	5.45	0.0
-10.29	20.75	1.54	0.0
-8.03	20.73	1.96	0.0
-8.61	20.47	3.81	0.0
-7.8	19.03	3.1	0.0
-6.0	20.29	-1.43	0.0
-7.19	20.48	-7.18	0.0
-5.35	20.06	-8.22	0.0
-7.19	21.26	-6.71	0.0
-4.76	20.48	-6.85	0.0
-7.88	20.44	3.47	0.0
-6.56	21.22	-4.98	0.0
-6.02	20.63	-3.28	0.0
-6.57	20.15	-8.76	0.0
-7.6	20.92	1.74	0.0
-8.16	20.67	-0.39	0.0
-7.54	19.93	-9.66	0.0
-7.07	21.6	-6.16	0.0
-6.84	21.94	-5.46	0.0
-7.35	20.76	-0.27	0.0
-9.13	20.45	3.71	0.0
-7.73	20.89	3.94	0.0
-8.31	20.91	1.06	0.0
-7.81	20.34	3.0	0.0
-11.04	26.67	1.49	0.0
-8.63	21.29	0.2	0.0
-6.83	22.36	-6.53	0.0
-7.68	21.88	-0.34	0.0
-9.45	21.31	0.89	0.0
-5.58	20.8	4.4	0.0
-8.11	22.26	-5.85	0.0
-8.15	20.77	1.11	0.0
-8.73	21.04	5.08	0.0
-9.69	22.83	6.87	0.0
-8.82	20.66	4.05	0.0
-6.56	22.08	3.72	0.0
-7.18	22.99	0.13	0.0
-6.87	24.1	-8.22	0.0
-7.01	22.37	-3.05	0.0
-10.54	22.63	4.18	0.0
-9.07	21.39	4.04	0.0
-7.99	23.06	0.5	0.0
-8.58	22.18	-1.14	0.0
-8.39	23.38	1.3	0.0
-8.73	23.09	-4.86	0.0
-9.08	24.85	-2.86	0.0
-10.07	24.46	-1.23	0.0
-9.33	23.9	0.46	0.0
-10.78	23.31	0.56	0.0
-10.46	23.38	-2.36	0.0
-10.95	23.27	-1.08	0.0
-11.25	24.65	4.17	0.0
-13.11	23.92	2.87	0.0
-12.27	23.69	5.18	0.0
-11.83	24.55	-0.33	0.0
-9.93	24.96	-0.75	0.0
-8.04	25.0	1.95	0.0
-9.53	23.56	-1.47	0.0
-8.09	24.3	-1.7	0.0
-8.64	26.48	-1.99	0.0
-9.45	24.66	-0.39	0.0
-9.74	26.68	4.53	0.0
-10.78	26.32	2.06	0.0
-10.4	24.59	0.94	0.0
-9.88	25.5	-2.82	0.0
-10.58	27.18	1.79	1.0
-10.86	26.23	-2.25	1.0
-10.33	25.03	-4.47	1.0
-11.09	24.64	4.51	1.0
-7.05	23.9	5.71	1.0
-11.83	26.07	5.89	1.0
-13.0	25.51	8.36	1.0
-8.36	24.0	2.04	1.0
-10.62	26.73	-1.23	1.0
-9.93	24.75	-6.25	1.0
-9.61	26.55	-2.82	1.0
-11.42	25.39	1.49	1.0
-11.39	25.38	0.88	1.0
-10.11	26.08	1.26	1.0
-10.63	26.56	-3.1	1.0
-10.84	25.61	2.18	1.0
-8.95	25.59	-6.27	1.0
-12.08	26.5	1.29	1.0
-10.62	25.8	-3.01	1.0
-8.8	24.46	5.81	1.0
-9.59	24.01	8.37	1.0
-8.03	25.28	1.57	1.0
-6.9	24.28	-0.72	1.0
-8.23	25.87	6.15	1.0
-4.61	25.24	0.89	1.0
-3.69	25.51	1.31	1.0
3.94	26.65	-4.05	1.0
8.37	24.07	-7.03	1.0
12.51	21.46	-1.58	1.0
12.53	20.67	-1.82	1.0
12.66	21.09	-5.95	1.0
11.56	21.21	-0.74	1.0
12.98	20.59	-2.92	1.0
13.35	21.07	-0.48	1.0
15.57	20.22	1.25	1.0
16.44	21.52	-5.23	1.0
14.66	21.11	-6.9	1.0
15.31	20.67	-11.77	1.0
15.47	20.66	-8.71	1.0
15.43	20.86	-5.37	1.0
15.61	21.26	-3.05	1.0
19.4	21.69	-4.01	1.0
18.11	20.73	-10.37	1.0
18.83	21.83	-4.51	1.0
20.1	21.28	-3.85	1.0
20.75	22.17	-10.19	1.0
24.36	23.61	-4.63	1.0
20.81	20.31	-2.11	1.0
20.76	22.42	-7.91	1.0
21.78	23.23	-5.49	1.0
22.13	21.16	-9.8	1.0
18.42	22.36	-9.57	1.0
18.09	23.1	-9.89	1.0
20.55	22.45	-7.68	1.0
21.05	23.41	-9.89	1.0
18.2	22.31	-13.21	1.0
21.27	22.04	-13.03	1.0
19.1	22.52	-11.7	1.0
20.11	22.2	-4.09	0.0
20.8	22.11	-6.15	0.0
19.73	26.25	-7.07	0.0
20.54	22.3	-9.06	0.0
21.26	24.3	-7.12	0.0
21.76	23.19	-3.62	0.0
25.06	23.11	-8.99	0.0
19.45	22.21	-6.26	0.0
21.73	24.46	-17.99	0.0
19.27	22.91	-8.26	0.0
21.8	22.45	-14.28	0.0
18.31	22.23	-9.93	0.0
20.94	24.36	-13.44	0.0
20.2	23.92	-3.3	0.0
18.61	23.42	-7.83	0.0
19.15	23.55	-6.17	0.0
20.25	23.89	5.13	0.0
18.91	24.04	-4.67	0.0
24.5	23.53	1.18	0.0
20.28	25.64	-18.0	0.0
18.86	23.56	-5.63	0.0
18.51	23.94	-8.87	0.0
19.18	24.82	-8.79	0.0
19.67	25.68	-10.74	0.0
19.44	25.24	-4.27	0.0
16.64	24.7	-1.5	0.0
20.1	24.96	-10.58	0.0
20.61	23.81	-10.76	0.0
18.15	25.23	-10.41	0.0
18.49	25.27	-2.74	0.0
16.2	24.86	-1.91	0.0
18.65	24.0	-6.67	0.0
16.74	25.27	-3.61	0.0
18.54	25.38	-1.17	0.0
18.34	24.78	-10.18	0.0
18.05	25.94	-4.09	0.0
18.34	25.49	-5.37	0.0
16.44	25.03	-5.97	0.0
19.36	24.0	-12.3	0.0
16.78	28.04	-8.22	0.0
17.61	26.11	-5.02	0.0
17.56	27.13	-8.56	0.0
18.68	26.02	-2.66	0.0
18.73	25.95	-7.57	0.0
18.48	26.78	-6.58	0.0
18.92	24.99	-6.82	0.0
17.77	24.67	-5.23	0.0
17.5	24.76	-5.39	0.0
18.82	25.61	-1.72	0.0
19.1	25.51	-5.76	0.0
19.35	26.15	-7.97	0.0
19.8	24.58	-10.02	0.0
21.15	28.83	-3.38	0.0
21.54	26.23	-7.16	0.0
20.83	24.43	-7.25	0.0
19.29	24.62	-7.89	0.0
19.06	25.0	-2.82	0.0
19.9	24.71	-2.83	0.0
19.18	24.53	-7.63	0.0
20.08	25.06	-6.14	0.0
19.78	25.7	-9.96	0.0
19.37	25.28	-8.68	0.0
19.32	25.22	-6.7	0.0
19.62	25.54	-2.72	0.0
20.45	24.39	-4.52	0.0
21.68	24.19	-5.62	0.0
19.99	24.44	-6.18	0.0
19.82	25.05	-10.07	0.0
20.16	25.56	-5.41	0.0
19.17	25.85	-9.18	0.0
20.32	25.09	-1.61	0.0
19.89	25.6	-5.06	0.0
20.31	27.46	-8.68	0.0
19.4	27.03	0.79	0.0
21.97	26.79	-4.41	0.0
19.98	25.65	-5.91	0.0
19.25	25.62	-10.68	0.0
20.36	25.99	-5.38	0.0
20.74	27.29	-1.4	0.0
16.56	24.7	-5.28	0.0
18.82	23.37	-9.98	0.0
20.89	26.05	-13.42	0.0
23.85	26.15	-2.57	0.0
20.56	23.78	-5.47	0.0
20.85	26.04	-1.67	0.0
27.31	25.32	4.62	0.0
19.6	25.18	-5.08	0.0
19.54	24.5	-0.49	0.0
25.98	23.7	-4.0	0.0
20.3	26.99	-10.2	0.0
20.58	26.1	-6.19	0.0
22.3	25.31	-5.98	0.0
20.92	27.04	-4.7	0.0
19.32	25.65	-7.19	0.0
19.78	27.65	-5.26	0.0
20.31	26.15	-6.86	0.0
20.26	26.3	-5.95	0.0
20.48	26.85	-12.13	0.0
18.9	26.48	-7.62	0.0
20.77	26.92	-2.12	0.0
19.57	27.85	-3.08	0.0
18.67	26.89	-7.54	0.0
19.52	27.84	-4.54	0.0
20.11	26.49	-5.0	0.0
21.8	27.08	-11.05	0.0
20.13	26.55	-12.95	0.0
20.52	26.4	-6.02	0.0
19.56	25.86	-4.37	0.0
20.08	25.97	-9.72	0.0
21.79	27.48	-2.18	0.0
21.05	26.46	-5.49	0.0
20.5	26.91	-8.23	0.0
20.2	26.71	-5.89	0.0
19.2	26.0	-3.52	0.0
19.33	25.35	-7.63	0.0
18.75	25.91	-4.86	0.0
17.48	26.1	-11.55	0.0
20.9	27.07	-5.18	0.0
20.72	27.85	-5.3	0.0
18.98	27.26	-7.92	0.0
19.22	27.59	-1.04	0.0
17.3	28.16	-3.49	0.0
18.19	26.44	-8.41	0.0
20.1	28.78	-3.0	0.0
18.35	27.0	-5.64	0.0
18.19	28.18	-10.36	0.0
17.15	27.47	-1.24	0.0
20.12	28.23	-12.61	0.0
18.21	28.89	-14.56	0.0
18.63	29.26	-12.43	0.0
20.08	29.71	-12.35	0.0
17.04	29.46	-13.9	0.0
16.41	29.12	-9.91	0.0
15.47	27.98	-6.16	0.0
16.89	29.5	-7.28	0.0
17.17	28.59	-9.2	0.0
15.54	27.92	-8.28	0.0
17.05	29.55	-3.54	0.0
17.56	29.02	-5.41	0.0
15.8	29.59	-5.12	0.0
16.22	29.15	-7.98	0.0
16.2	29.4	-13.4	0.0
15.82	28.3	-7.31	0.0
15.29	29.68	-6.1	0.0
15.88	30.62	-0.39	0.0
17.21	29.33	-3.85	0.0
14.25	30.59	-4.6	0.0
14.49	28.8	-6.23	0.0
15.44	30.4	-3.5	0.0
15.87	29.71	-8.35	0.0
13.62	30.21	-3.83	0.0
15.53	29.23	-5.97	0.0
16.34	32.79	9.02	0.0
16.29	29.34	-11.37	0.0
17.06	30.24	-7.86	0.0
16.73	30.02	-16.44	0.0
16.67	29.98	-16.38	0.0
17.16	29.38	-22.73	0.0
16.91	30.45	-7.22	0.0
14.95	30.44	-8.69	0.0
16.48	30.53	-10.59	0.0
15.64	30.41	-10.43	0.0
14.81	31.48	-7.04	0.0
14.47	30.52	-7.12	0.0
15.74	32.02	-10.99	0.0
14.19	32.43	-5.89	0.0
13.62	30.31	-9.06	0.0
14.5	31.43	-10.2	0.0
17.06	32.0	-2.06	0.0
16.48	34.5	-14.66	0.0
18.86	31.51	-6.6	0.0
18.18	30.69	-13.82	0.0
16.03	30.78	-13.56	0.0
14.26	30.21	-6.93	0.0
14.7	30.67	-8.73	0.0
15.42	31.57	-9.39	0.0
15.61	31.78	-3.12	0.0
14.42	31.69	-2.81	0.0
15.06	31.23	-8.81	0.0
15.09	30.58	-4.56	0.0
16.13	29.28	-9.06	0.0
14.92	32.39	-6.69	0.0
15.57	32.34	-5.01	0.0
13.66	33.43	-3.42	0.0
15.24	33.48	-15.3	0.0
13.53	31.34	-8.06	0.0
13.14	34.9	-7.95	0.0
15.27	33.56	-11.28	0.0
14.78	32.83	-19.97	0.0
14.45	32.42	-16.74	0.0
14.41	34.33	-6.89	0.0
14.15	32.65	-15.58	0.0
13.87	32.08	-8.35	0.0
15.17	31.21	-8.02	0.0
14.06	31.16	-6.27	0.0
13.11	31.95	-10.49	0.0
14.96	32.63	-14.3	0.0
13.66	32.82	-17.68	0.0
12.69	31.88	-16.73	0.0
15.07	32.73	-17.95	0.0
12.87	33.49	-12.24	0.0
13.18	33.71	-11.5	0.0
14.1	33.83	-11.41	0.0
11.82	33.07	-9.13	0.0
11.62	32.12	-9.95	0.0
13.89	35.2	-9.62	0.0
11.28	34.36	-7.81	0.0
13.28	30.98	-11.76	0.0
13.98	32.52	-17.46	0.0
13.26	32.4	-12.96	0.0
13.2	32.79	-14.85	0.0
10.75	32.74	-10.13	0.0
10.57	33.59	-14.21	0.0
15.38	33.81	-10.72	0.0
12.54	33.81	-8.9	0.0
14.62	31.45	-13.58	0.0
13.86	32.78	-12.77	0.0
12.56	33.77	-14.32	0.0
13.17	33.89	-19.24	0.0
13.38	34.95	-17.27	0.0
12.03	32.73	-10.73	0.0
11.21	33.47	-11.18	0.0
14.4	32.54	0.11	0.0
10.66	34.59	-16.7	0.0
13.09	32.41	-15.09	0.0
12.6	34.12	-18.33	0.0
11.49	34.26	-12.96	0.0
12.79	33.1	-11.57	0.0
15.13	34.67	-4.14	0.0
17.96	34.66	-14.0	0.0
16.46	34.72	-7.9	0.0
15.76	35.78	-5.62	0.0
14.69	34.61	-11.29	0.0
15.14	34.77	-9.49	0.0
14.4	34.77	-10.91	0.0
14.75	35.26	-6.64	0.0
14.63	35.21	3.78	0.0
15.1	34.21	-8.46	0.0
16.34	34.01	-2.81	0.0
16.97	33.12	-0.69	0.0
15.68	35.08	-11.34	0.0
16.36	35.45	-9.53	0.0
15.91	35.2	-17.59	0.0
16.84	36.2	-16.79	0.0
14.71	34.81	-7.29	0.0
15.11	35.4	-9.31	0.0
15.63	35.91	-9.81	0.0
14.36	35.11	-9.19	0.0
14.03	36.22	-9.9	0.0
14.8	35.88	-11.52	0.0
15.57	35.9	0.78	0.0
14.71	36.6	-6.51	0.0
14.72	36.26	-14.21	0.0
14.35	35.5	-11.79	0.0
16.19	36.3	-17.86	0.0
15.89	37.43	-12.9	0.0
15.75	36.97	-9.03	0.0
15.45	37.39	-5.95	0.0
14.72	36.61	-8.5	0.0
13.64	38.1	-3.06	0.0
14.58	36.61	-8.68	0.0
11.77	39.15	-4.46	0.0
16.68	38.63	-16.86	0.0
15.12	37.79	-10.21	0.0
15.06	36.7	-7.56	0.0
15.3	38.12	-10.82	0.0
15.57	37.84	-7.57	0.0
15.53	37.25	0.95	0.0
14.55	36.02	-7.17	0.0
14.69	38.01	-10.83	0.0
13.15	39.73	-9.45	0.0
15.43	38.52	-7.32	0.0
15.05	39.05	-6.17	0.0
16.5	39.07	-15.62	0.0
15.95	38.3	-18.94	0.0
15.68	38.08	-12.25	0.0
14.57	37.94	-10.97	0.0
13.96	38.24	-8.04	0.0
11.93	38.1	-9.18	0.0
14.93	39.41	-9.54	0.0
14.3	39.88	-7.5	0.0
13.25	38.83	-9.55	0.0
14.49	37.75	-8.53	0.0
13.65	39.53	-8.42	0.0
13.31	38.15	-8.68	0.0
14.4	39.57	-10.75	0.0
12.02	39.71	-5.29	0.0
13.1	38.86	-5.97	0.0
11.88	38.3	-4.67	0.0
14.53	39.76	-11.28	0.0
13.64	39.57	-9.21	0.0
12.94	39.35	-9.72	0.0
12.15	39.21	-7.29	0.0
13.26	38.47	-6.34	0.0
13.37	38.45	-8.62	0.0
12.28	39.26	-10.33	0.0
13.82	37.14	-10.81	0.0
13.12	38.54	-4.55	0.0
14.21	39.61	-9.56	0.0
12.39	38.71	-8.0	0.0
12.84	39.3	-10.03	0.0
14.15	39.68	-8.36	0.0
13.77	39.2	-9.83	0.0
12.48	39.62	-6.21	0.0
13.65	40.44	-6.3	0.0
12.78	39.21	-11.66	0.0
15.0	40.78	-10.14	0.0
12.03	40.08	-6.93	0.0
12.04	39.92	-9.61	0.0
12.61	39.9	-9.09	0.0
12.08	39.86	-2.37	0.0
12.38	38.95	-7.44	0.0
11.99	39.5	-3.99	0.0
12.39	39.88	-6.79	0.0
11.13	42.01	-9.94	0.0
12.04	42.58	-14.27	0.0
10.94	42.11	-16.59	0.0
11.57	39.64	-11.24	0.0
9.28	40.83	-1.18	0.0
8.99	40.95	-6.23	0.0
10.0	40.89	-11.67	0.0
11.85	40.2	-9.92	0.0
10.92	41.22	-2.91	0.0
11.12	40.63	-10.18	0.0
10.34	40.44	-14.01	0.0
10.5	40.56	-6.52	0.0
11.9	40.97	-8.08	0.0
12.66	40.74	-6.16	0.0
12.2	40.8	-10.52	0.0
12.07	41.77	-8.71	0.0
11.52	42.07	-9.57	0.0
11.36	41.78	-2.91	0.0
13.21	42.0	-4.84	0.0
11.48	43.46	-6.64	0.0
10.5	42.97	-7.12	0.0
10.56	41.85	-7.18	0.0
11.05	42.83	-4.0	0.0
9.56	41.58	-17.09	0.0
10.84	41.7	-8.97	0.0
10.49	42.56	-6.88	0.0
11.68	42.16	-7.34	0.0
11.38	42.99	-1.74	0.0
11.61	43.59	-2.86	0.0
12.63	43.02	0.54	0.0
12.76	43.76	-1.78	0.0
12.37	41.89	-3.37	0.0
11.2	43.19	-5.71	0.0
10.59	44.78	11.39	0.0
5.81	41.03	-12.29	0.0
9.91	43.01	-9.91	0.0
11.43	42.55	-7.66	0.0
11.8	42.96	-9.82	0.0
11.97	43.07	-11.7	0.0
10.28	43.12	-8.67	0.0
11.67	42.16	-13.34	0.0
12.1	43.01	-8.36	0.0
11.65	43.48	-7.78	0.0
11.74	44.03	-5.9	0.0
11.39	43.88	-2.56	0.0
11.75	43.68	-4.13	0.0
11.64	43.9	-15.64	0.0
10.55	43.03	-9.95	0.0
10.19	42.3	-9.7	0.0
10.28	42.39	-8.62	0.0
12.01	43.21	-3.22	0.0
11.96	43.53	-7.67	0.0
12.37	45.01	-4.78	0.0
11.55	43.39	-14.21	0.0
10.95	41.2	-17.74	0.0
11.16	44.38	-8.34	0.0
8.42	41.58	-8.93	0.0
11.43	44.33	-8.38	0.0
13.13	43.39	-10.46	0.0
10.08	44.78	-9.08	0.0
10.48	43.83	-12.69	0.0
9.54	43.46	-9.96	0.0
15.78	43.03	-9.86	0.0
11.43	44.38	-12.26	0.0
9.41	43.56	-11.27	0.0
10.66	45.55	-10.95	0.0
9.31	44.82	-2.53	0.0
8.95	43.8	-12.5	0.0
9.83	45.4	-7.54	0.0
7.32	45.03	-2.96	0.0
11.95	46.58	-14.88	0.0
8.53	44.58	-10.93	0.0
9.28	43.77	-10.23	0.0
8.83	45.59	-1.06	0.0
7.56	46.44	-9.64	0.0
9.41	44.37	-3.63	0.0
8.04	44.12	-6.02	0.0
8.09	46.0	-10.21	0.0
9.91	45.21	-10.49	0.0
9.43	44.3	-8.25	0.0
8.69	44.52	-11.27	0.0
7.83	44.18	-9.77	0.0
8.72	45.25	-7.13	0.0
9.22	44.93	-4.51	0.0
6.7	45.39	-6.04	0.0
8.5	44.17	-15.8	0.0
7.97	45.32	-8.45	0.0
8.37	44.86	-6.96	0.0
9.96	46.24	-12.5	0.0
7.56	45.94	-6.25	0.0
11.85	48.67	-8.74	0.0
7.78	45.03	-9.94	0.0
9.7	45.99	-3.36	0.0
8.98	45.25	-2.92	0.0
8.42	46.35	-7.92	0.0
7.54	46.3	-14.06	0.0
7.96	45.48	-7.44	0.0
8.84	46.64	-15.22	0.0
7.85	47.33	-8.6	0.0
7.64	46.48	-14.21	0.0
7.69	45.7	-5.37	0.0
9.07	45.75	-10.93	0.0
6.92	46.83	-7.49	0.0
8.26	48.53	-8.93	0.0
8.15	48.39	-8.76	0.0
7.2	45.81	-4.79	0.0
4.66	45.65	-12.58	0.0
6.96	47.33	-7.56	0.0
6.3	47.64	-10.99	0.0
6.92	48.09	-7.22	0.0
7.25	51.23	-0.4	0.0
5.96	51.28	-11.04	0.0
5.26	48.14	-4.17	0.0
8.51	48.0	-13.31	0.0
6.29	48.61	-5.49	0.0
3.8	48.42	-11.26	0.0
5.35	48.56	-14.97	0.0
5.77	47.88	-10.38	0.0
4.11	47.05	-6.17	0.0
6.78	49.2	-6.53	0.0
5.94	45.73	-5.29	0.0
7.74	48.48	-10.17	0.0
7.38	45.87	-18.72	0.0
7.27	48.84	-5.09	0.0
6.83	48.51	-5.91	0.0
5.37	49.01	-17.95	0.0
5.59	48.24	-11.05	0.0
4.72	46.86	-8.43	0.0
5.07	48.1	-4.49	0.0
2.95	46.66	-11.04	0.0
4.55	50.71	-9.7	0.0
4.25	48.83	-15.04	0.0
5.21	48.82	-7.26	0.0
5.22	48.64	-14.08	0.0
4.83	48.64	-10.11	0.0
5.12	48.94	-10.72	0.0
5.91	49.44	-9.49	0.0
4.97	49.17	-7.75	0.0
5.2	50.05	-3.79	0.0
6.15	49.12	-0.47	0.0
5.26	52.22	-8.97	0.0
6.29	49.13	-2.36	0.0
4.85	49.29	-9.97	0.0
4.75	50.23	-8.36	0.0
3.7	50.38	-10.95	0.0
3.55	50.47	-8.04	0.0
4.65	49.49	-7.29	0.0
3.56	48.03	-6.57	0.0
3.76	49.53	-8.74	0.0
5.12	48.83	-6.65	0.0
5.69	50.57	-11.5	0.0
4.65	50.93	-1.37	0.0
3.43	54.45	-20.95	0.0
3.36	51.57	-7.12	0.0
4.4	51.44	-5.33	0.0
3.74	50.53	-12.21	0.0
3.63	51.04	-2.76	0.0
3.8	48.95	0.92	0.0
2.84	51.38	-4.32	0.0
4.01	51.3	-4.33	0.0
3.33	50.39	1.74	0.0
1.6	51.46	-0.55	0.0
5.7	52.15	4.07	0.0
3.1	53.63	-14.33	0.0
5.31	53.32	-18.09	0.0
3.61	52.37	-9.32	0.0
3.09	51.65	-5.44	0.0
6.19	53.1	-2.03	0.0
3.4	52.19	-6.69	0.0
3.32	52.57	-4.51	0.0
1.08	52.22	-7.32	0.0
3.08	54.24	-8.39	0.0
2.02	52.5	-6.64	0.0
6.18	51.73	-16.71	0.0
1.68	52.81	-13.65	0.0
0.62	51.9	-8.01	0.0
0.24	52.46	-6.12	0.0
0.98	50.88	-12.38	0.0
4.31	53.07	-7.31	0.0
1.48	51.8	-11.41	0.0
2.25	52.05	-7.72	0.0
0.66	52.92	-6.75	0.0
1.39	52.55	-14.51	0.0
1.31	52.49	-7.69	0.0
0.95	52.8	-9.72	0.0
1.59	53.34	-9.38	0.0
0.51	55.35	-10.04	0.0
1.99	55.16	-7.09	0.0
3.1	55.05	-14.07	0.0
2.94	54.04	-8.22	0.0
2.57	55.77	0.17	0.0
0.08	53.44	-9.88	0.0
3.33	53.28	-11.92	0.0
1.68	52.29	-9.31	0.0
1.31	53.3	-11.37	0.0
2.11	53.42	-11.88	0.0
-0.02	53.61	-13.28	0.0
0.98	55.51	-0.98	0.0
0.27	54.63	-8.99	0.0
1.29	54.34	-17.36	0.0
1.37	54.9	-9.88	0.0
-0.02	55.26	-3.27	0.0
-0.02	54.81	-8.98	0.0
0.76	56.24	-9.49	0.0
-0.64	53.37	-11.04	0.0
-2.69	54.67	-6.74	0.0
-3.48	56.06	-4.97	0.0
0.29	55.2	-9.31	0.0
-0.25	53.21	-5.31	0.0
1.92	54.45	-10.47	0.0
-1.22	54.14	-4.22	0.0
-0.23	54.35	-9.8	0.0
0.63	53.88	-9.14	0.0
-0.3	53.84	-8.95	0.0
0.55	54.09	-12.86	0.0
0.58	54.01	-10.98	0.0
0.68	53.67	-7.79	0.0
0.5	56.35	-2.36	0.0
2.88	55.3	-10.15	0.0
0.63	55.09	-6.57	0.0
0.74	55.53	-8.57	0.0
1.78	54.68	-11.02	0.0
1.05	55.33	-9.49	0.0
0.57	55.46	-5.93	0.0
0.24	56.25	-6.89	0.0
1.06	55.28	-3.7	0.0
0.3	55.4	-8.25	0.0
0.44	55.89	-5.12	0.0
-0.26	54.36	-1.51	0.0
0.86	56.11	-0.76	0.0
2.31	56.41	-4.9	0.0
-0.74	56.28	-6.03	0.0
1.84	55.3	-6.04	0.0
1.32	56.05	-5.68	0.0
0.66	55.57	-6.16	0.0
2.13	55.71	-14.14	0.0
1.58	52.96	-12.88	0.0
3.89	54.33	-12.82	0.0
0.26	56.65	-13.99	0.0
-1.05	56.73	-11.32	0.0
4.39	56.92	-8.93	0.0
-0.02	56.63	-16.13	0.0
1.92	55.95	-10.03	0.0
2.04	55.21	-12.99	0.0
1.13	57.51	-9.28	0.0
0.09	55.62	-6.08	0.0
1.28	56.26	-12.93	0.0
1.41	55.82	-5.33	0.0
-1.98	55.37	-15.63	0.0
1.5	59.01	-4.73	0.0
6.74	55.09	-3.87	0.0
-0.83	56.75	-1.43	0.0
0.59	60.08	-13.62	0.0
-2.37	56.12	-12.23	0.0
-4.11	55.72	-9.94	0.0
2.13	56.69	-17.58	0.0
-0.06	57.08	-14.59	0.0
-0.64	56.96	-13.19	0.0
0.63	57.45	-10.4	0.0
1.33	59.36	-15.88	0.0
-0.51	57.3	-13.84	0.0
-0.19	56.99	-9.78	0.0
-0.21	57.0	-9.25	0.0
-1.09	58.19	-9.33	0.0
-1.01	57.54	-0.67	0.0
0.09	59.73	-6.14	0.0
0.08	57.96	-9.81	0.0
-0.52	57.22	-16.16	0.0
-0.55	58.58	-9.26	0.0
-0.01	58.02	-8.72	0.0
-0.07	58.97	-11.14	0.0
-1.11	57.72	-12.73	0.0
-2.37	57.34	-8.45	0.0
-1.34	56.56	-8.78	0.0
-0.54	58.34	-13.0	0.0
-0.95	56.94	-8.29	0.0
-4.74	58.52	-6.13	0.0
-0.16	60.72	-10.97	0.0
1.15	56.12	-5.43	0.0
-1.35	60.3	-11.99	0.0
-3.8	59.4	-11.35	0.0
-2.67	58.12	-7.03	0.0
-2.73	60.35	-13.89	0.0
-2.73	58.33	-9.85	0.0
-2.76	59.68	-9.93	0.0
-1.67	58.87	-16.4	0.0
-1.76	58.55	-15.02	0.0
-2.61	58.4	-7.71	0.0
-4.15	58.02	-5.74	0.0
-3.22	57.68	-4.51	0.0
-3.44	58.73	-7.46	0.0
-3.58	58.92	-9.58	0.0
-5.06	59.39	-13.33	0.0
-3.7	62.19	-3.18	0.0
-3.71	59.46	-6.31	0.0
-4.6	60.05	-9.13	0.0
-3.63	59.58	-15.63	0.0
-3.34	59.57	-8.81	0.0
-2.9	61.69	-14.63	0.0
-3.56	57.84	-10.98	0.0
-3.59	60.57	-16.56	0.0
-2.41	60.87	-16.43	0.0
