x	n	u	Events
-12.09	10.66	7.76	0.0
-9.69	12.24	7.35	0.0
-12.73	14.07	6.21	0.0
-12.26	10.86	-0.64	0.0
-11.71	11.36	4.02	0.0
-10.69	10.59	2.24	0.0
-10.9	9.37	-2.53	0.0
-5.71	11.85	4.26	0.0
-11.67	13.48	1.13	0.0
-11.03	11.37	11.15	0.0
-12.03	12.59	0.46	0.0
-6.48	12.77	-4.6	0.0
-13.35	11.9	6.54	0.0
-11.12	13.06	3.16	0.0
-11.08	11.51	2.11	0.0
-12.76	13.32	9.75	0.0
-10.1	11.45	-1.87	0.0
-10.07	12.77	4.1	0.0
-11.61	12.62	7.73	0.0
-11.95	11.91	7.87	0.0
-11.95	11.33	2.0	0.0
-10.69	11.45	3.91	0.0
-8.02	13.34	7.91	0.0
-12.43	12.16	5.33	0.0
-8.85	13.1	5.49	0.0
-8.45	13.96	2.56	0.0
-14.01	12.15	7.08	0.0
-11.28	13.0	8.46	0.0
-12.1	13.16	9.6	0.0
-12.92	16.04	11.55	0.0
-12.9	15.98	8.27	0.0
-9.35	16.22	8.98	0.0
-10.62	13.83	14.02	0.0
-13.01	12.79	5.86	0.0
-13.29	13.14	4.74	0.0
-13.7	13.18	1.43	0.0
-13.91	14.05	-4.24	0.0
-14.31	14.69	2.63	0.0
-14.68	12.77	3.06	0.0
-13.66	14.89	6.25	0.0
-13.56	14.92	2.45	0.0
-12.65	13.68	3.7	0.0
-9.21	17.19	11.91	0.0
-14.84	13.98	5.7	0.0
-13.86	15.07	3.32	0.0
-12.87	15.61	3.69	0.0
-11.23	17.35	5.49	0.0
-11.8	14.98	0.47	0.0
-11.95	15.47	6.41	0.0
-12.68	16.98	10.05	0.0
-10.82	16.11	3.76	0.0
-14.74	15.97	1.83	0.0
-10.85	14.74	8.78	0.0
-10.64	15.42	10.9	0.0
-13.37	17.43	9.81	0.0
-13.52	16.07	7.02	0.0
-13.06	16.42	-3.16	0.0
-14.88	16.01	8.21	0.0
-8.8	15.45	3.7	0.0
-12.8	17.26	8.15	0.0
-14.27	15.31	5.88	0.0
-13.77	15.94	7.72	0.0
-13.41	16.91	9.6	0.0
-10.99	16.1	10.32	0.0
-9.89	15.74	7.34	0.0
-11.45	18.65	12.81	0.0
-12.61	20.25	5.26	0.0
-16.09	17.09	8.19	0.0
-15.32	17.71	9.45	0.0
-13.99	17.45	11.48	0.0
-11.99	18.64	10.44	0.0
-16.33	16.03	5.59	0.0
-14.11	19.44	7.07	0.0
-15.87	18.55	5.82	0.0
-17.75	18.68	4.84	0.0
-16.22	18.22	8.21	0.0
-15.42	18.93	9.42	0.0
-16.79	18.48	10.83	0.0
-16.13	18.22	9.19	0.0
-16.26	18.75	10.05	0.0
-16.07	20.09	9.55	0.0
-18.11	19.34	12.02	0.0
-16.19	19.82	10.34	0.0
-17.61	22.02	8.55	0.0
-15.73	19.21	9.94	0.0
-14.33	18.37	8.72	0.0
-14.67	18.01	8.63	0.0
-13.37	18.05	9.84	0.0
-15.37	19.89	3.38	0.0
-15.64	17.13	4.71	0.0
-16.28	18.81	11.03	0.0
-15.48	19.26	10.6	0.0
-15.59	17.58	5.99	0.0
-14.31	18.73	5.08	0.0
-14.12	19.84	3.85	0.0
-16.16	19.65	2.93	0.0
-15.71	17.9	10.47	0.0
-14.92	18.35	13.01	0.0
-9.49	17.3	4.97	0.0
-16.69	17.96	9.82	0.0
-14.74	18.6	17.21	0.0
-9.42	17.27	8.52	0.0
-13.22	17.48	6.79	0.0
-12.32	18.23	3.03	0.0
-14.39	21.52	8.04	0.0
-14.35	17.04	9.75	0.0
-14.05	18.46	9.26	0.0
-15.82	17.78	0.53	0.0
-13.84	18.78	3.57	0.0
-14.03	19.93	6.77	0.0
-12.73	18.95	5.54	0.0
-15.33	19.82	10.29	0.0
-14.07	18.75	9.43	0.0
-13.55	18.12	15.39	0.0
-11.87	18.87	7.13	0.0
-12.47	19.21	14.52	0.0
-13.16	18.68	8.25	0.0
-13.04	18.8	12.5	0.0
-12.01	20.65	16.26	0.0
-15.33	20.72	16.62	0.0
-10.12	18.95	4.42	0.0
-11.73	19.54	4.42	0.0
-12.42	17.95	6.62	0.0
-12.64	18.19	6.67	0.0
-12.86	18.93	6.84	1.0
-14.34	17.94	7.19	1.0
-12.35	17.94	7.27	1.0
-12.94	19.49	10.57	1.0
-12.02	19.01	6.2	1.0
-11.5	18.72	5.0	1.0
-11.73	18.52	5.34	1.0
-11.72	19.39	0.04	1.0
-12.88	19.91	2.9	1.0
-12.62	19.51	5.6	1.0
-12.34	20.21	8.02	1.0
-11.61	18.2	-1.56	1.0
-11.57	19.46	2.59	1.0
-12.4	19.11	4.5	1.0
-10.58	19.78	13.75	1.0
-9.93	20.36	4.38	1.0
-4.23	18.56	10.82	1.0
-4.87	19.18	10.15	0.0
-10.91	20.98	1.2	0.0
-7.17	22.33	5.88	0.0
-8.55	18.92	-0.85	0.0
-8.81	16.37	-4.26	0.0
-13.81	18.52	-3.79	0.0
-10.19	20.0	-0.9	0.0
-10.04	22.53	-1.3	0.0
-9.85	21.48	-0.86	0.0
-11.16	19.08	-2.2	0.0
-9.89	19.73	1.05	0.0
-10.87	20.13	6.72	0.0
-9.0	20.5	1.7	0.0
-6.39	19.09	8.63	0.0
-8.53	20.15	3.52	0.0
-8.38	21.36	2.87	0.0
-9.35	22.25	10.8	0.0
-4.35	22.33	5.61	0.0
-10.14	22.44	7.07	0.0
-6.57	21.9	-4.1	0.0
-11.72	22.54	3.68	0.0
-4.66	19.93	-2.75	0.0
-11.05	21.52	0.8	0.0
-9.07	23.48	5.81	0.0
-8.77	22.29	0.84	0.0
-10.3	21.81	3.12	0.0
-10.17	21.73	5.02	0.0
-7.49	22.39	13.73	0.0
-12.2	21.91	1.7	0.0
-6.55	21.07	9.18	0.0
-8.67	23.68	-2.11	0.0
-9.22	21.75	-0.01	0.0
-12.12	21.6	8.08	0.0
-11.85	22.49	2.82	0.0
-11.29	22.25	-2.61	0.0
-9.62	22.73	2.95	1.0
-12.43	23.16	9.8	1.0
-10.73	22.44	2.11	1.0
-10.48	21.77	0.44	1.0
-12.91	21.61	3.71	1.0
-10.46	23.48	4.07	1.0
-13.91	23.36	8.86	1.0
-12.63	20.66	1.46	1.0
-12.1	24.48	7.91	1.0
-11.91	22.74	9.28	1.0
-11.52	23.45	5.02	1.0
-10.21	24.24	5.36	1.0
-11.4	24.73	9.7	1.0
-11.46	25.3	9.05	1.0
-9.64	23.15	2.1	1.0
-13.54	24.41	6.26	1.0
-12.27	25.81	0.56	1.0
-9.19	24.61	8.47	1.0
-8.15	26.14	9.38	1.0
-7.66	26.68	2.83	1.0
-3.73	28.04	10.74	1.0
1.07	27.84	9.02	1.0
-0.73	25.3	13.77	1.0
0.68	25.34	17.68	1.0
2.84	26.89	13.55	1.0
4.57	25.65	7.93	1.0
5.35	26.02	8.27	1.0
6.41	23.2	8.53	1.0
8.06	23.98	13.55	1.0
7.24	23.01	7.85	1.0
7.53	22.78	7.35	1.0
8.2	22.58	7.75	1.0
7.09	22.9	13.52	1.0
7.73	23.13	13.03	1.0
7.25	22.78	7.5	1.0
6.8	21.17	3.54	1.0
8.68	23.31	9.01	1.0
8.54	22.92	8.29	1.0
8.39	23.04	11.37	1.0
7.2	23.55	13.26	1.0
9.84	21.58	10.48	1.0
10.28	21.32	8.36	1.0
10.24	23.15	10.85	1.0
8.65	22.46	10.37	1.0
9.06	24.28	8.4	1.0
7.6	23.03	3.2	1.0
6.91	22.84	12.77	1.0
9.56	21.32	1.95	1.0
9.53	25.13	3.69	1.0
6.84	23.29	15.55	1.0
10.33	24.12	10.62	1.0
9.34	22.93	11.72	1.0
10.1	23.5	9.1	0.0
8.91	23.53	10.46	0.0
9.14	24.51	19.02	0.0
7.16	21.8	13.8	0.0
8.4	22.53	12.56	0.0
9.11	23.19	6.81	0.0
11.28	21.3	11.33	0.0
9.42	21.25	12.07	0.0
9.62	22.39	15.72	0.0
17.66	19.68	4.39	0.0
8.35	21.64	7.37	0.0
13.26	19.97	6.72	0.0
14.39	20.96	10.92	0.0
9.57	24.03	5.09	0.0
10.02	22.66	12.13	0.0
11.05	22.61	4.97	0.0
8.24	22.57	6.6	0.0
9.81	22.22	8.41	0.0
10.06	23.73	10.39	0.0
10.12	22.59	7.94	0.0
10.24	23.01	8.05	0.0
9.92	22.25	7.67	0.0
7.98	20.82	6.3	0.0
10.71	22.56	10.3	0.0
10.67	23.99	13.41	0.0
9.89	22.71	8.81	0.0
9.29	23.9	11.84	0.0
10.33	22.34	7.71	0.0
9.96	22.82	4.86	0.0
9.11	20.55	2.85	0.0
9.26	21.07	4.7	0.0
10.05	20.94	12.21	0.0
9.72	22.4	7.71	0.0
11.12	24.02	6.02	0.0
11.1	21.76	6.5	0.0
9.93	22.0	5.72	0.0
9.84	22.47	9.16	0.0
9.33	20.75	6.36	0.0
8.75	22.19	5.7	0.0
8.87	21.75	4.35	0.0
10.33	19.89	7.88	0.0
12.24	21.25	4.56	0.0
14.01	19.97	4.84	0.0
9.3	22.41	4.09	0.0
7.88	23.76	2.0	0.0
8.66	23.89	11.74	0.0
9.93	20.43	3.92	0.0
9.61	24.67	13.61	0.0
9.23	22.29	8.36	0.0
8.84	23.02	3.79	0.0
8.57	23.4	14.38	0.0
9.91	22.83	12.33	0.0
13.02	26.19	6.6	0.0
7.82	23.8	10.51	0.0
7.61	23.61	3.03	0.0
7.21	24.6	7.93	0.0
6.8	23.5	6.76	0.0
6.93	22.95	12.76	0.0
8.19	24.61	12.13	0.0
7.47	23.45	4.99	0.0
6.38	23.14	4.55	0.0
7.0	25.22	10.38	0.0
8.63	23.89	9.16	0.0
6.79	23.75	3.0	0.0
9.86	22.73	4.74	0.0
8.12	23.31	9.22	0.0
6.85	22.97	6.58	0.0
5.8	24.39	7.33	0.0
6.27	23.94	9.88	0.0
6.66	23.61	7.64	0.0
4.44	24.4	10.63	0.0
5.96	24.2	11.47	0.0
6.32	25.67	9.76	0.0
5.98	22.99	6.42	0.0
4.5	24.28	11.49	0.0
6.72	24.86	14.01	0.0
5.9	23.07	16.67	0.0
8.17	23.61	5.41	0.0
10.62	23.56	5.01	0.0
8.16	24.56	6.52	0.0
5.49	24.36	3.27	0.0
10.65	26.38	-0.19	0.0
7.1	25.19	7.86	0.0
5.98	25.49	5.74	0.0
6.92	25.36	6.89	0.0
6.19	25.77	4.64	0.0
6.11	25.76	7.18	0.0
6.36	25.66	8.8	0.0
7.04	25.82	10.9	0.0
4.92	26.6	9.44	0.0
5.28	24.78	5.87	0.0
6.37	26.27	5.84	0.0
5.59	25.36	18.25	0.0
7.27	25.18	19.68	0.0
10.08	26.28	3.57	0.0
9.93	26.02	1.15	0.0
5.95	25.31	3.42	0.0
5.76	25.08	6.31	0.0
4.66	25.3	6.36	0.0
6.0	26.32	7.48	0.0
7.0	26.08	9.77	0.0
3.87	27.12	6.02	0.0
6.78	27.37	5.9	0.0
5.61	25.26	1.77	0.0
4.98	23.36	6.93	0.0
5.37	26.08	5.15	0.0
5.69	27.13	6.71	0.0
6.08	26.7	12.08	0.0
7.92	28.43	3.38	0.0
3.22	25.7	7.27	0.0
6.27	26.03	13.41	0.0
7.09	27.74	14.87	0.0
3.77	26.59	5.2	0.0
4.24	25.86	0.45	0.0
4.34	27.28	6.62	0.0
3.7	26.07	3.29	0.0
3.68	27.37	8.57	0.0
6.86	25.76	8.2	0.0
4.44	26.44	7.55	0.0
2.71	26.84	9.14	0.0
5.68	26.41	1.09	0.0
5.88	27.46	1.77	0.0
5.05	27.32	0.58	0.0
3.41	26.2	-1.38	0.0
3.15	27.11	1.66	0.0
3.46	27.83	2.08	0.0
4.25	27.5	3.45	0.0
2.81	28.44	-3.67	0.0
5.6	26.35	3.83	0.0
4.03	27.12	13.44	0.0
4.61	25.89	2.46	0.0
2.88	25.92	0.34	0.0
3.52	25.9	-3.45	0.0
3.56	25.45	-1.94	0.0
3.34	26.24	-0.11	0.0
0.43	26.82	0.55	0.0
1.01	26.9	-0.65	0.0
7.56	26.49	-1.51	0.0
2.73	28.21	1.36	0.0
5.89	25.25	1.61	0.0
7.13	26.77	1.43	0.0
5.55	27.19	0.17	0.0
2.67	27.11	-0.92	0.0
2.14	28.45	3.77	0.0
1.16	27.43	1.53	0.0
1.12	27.94	-2.46	0.0
6.55	27.43	7.17	0.0
1.74	26.24	4.99	0.0
2.23	26.9	-0.57	0.0
0.47	28.49	0.33	0.0
-1.81	29.14	1.05	0.0
0.28	30.08	6.68	0.0
1.98	24.51	5.42	0.0
6.69	25.41	0.36	0.0
2.47	24.61	5.59	0.0
5.63	24.61	-1.61	0.0
5.03	24.89	5.67	0.0
3.43	24.25	-0.81	0.0
2.75	25.83	11.68	0.0
3.85	25.81	11.54	0.0
4.23	25.1	13.01	0.0
4.67	24.82	10.19	0.0
5.03	23.29	8.94	0.0
7.12	23.83	7.04	0.0
4.41	24.59	5.46	0.0
3.67	25.93	7.39	0.0
3.07	25.82	8.88	0.0
3.32	26.82	5.27	0.0
1.39	23.71	5.49	0.0
3.3	24.37	6.15	0.0
4.84	26.38	11.3	0.0
4.19	24.78	7.84	0.0
5.79	27.62	6.84	0.0
1.33	24.64	7.28	0.0
4.98	25.33	12.9	0.0
4.7	26.01	12.29	0.0
6.92	27.85	7.91	0.0
5.86	27.1	10.76	0.0
5.12	27.48	5.72	0.0
3.86	26.1	5.37	0.0
5.58	26.93	7.77	0.0
4.67	26.65	9.48	0.0
4.54	26.89	8.6	0.0
4.25	27.2	11.35	0.0
4.34	27.11	14.67	0.0
2.11	29.06	11.62	0.0
5.6	29.11	7.65	0.0
5.11	27.16	3.45	0.0
3.89	26.31	4.28	0.0
5.19	27.37	4.43	0.0
6.53	27.27	4.67	0.0
4.13	27.02	8.61	0.0
4.06	26.88	11.1	0.0
6.8	27.58	8.72	0.0
7.77	26.43	1.75	0.0
8.72	26.05	5.06	0.0
5.29	28.2	0.76	0.0
6.11	28.58	1.97	0.0
4.95	27.85	3.38	0.0
3.67	28.07	3.41	0.0
3.46	26.49	7.69	0.0
3.33	27.88	10.03	0.0
3.2	28.04	5.21	0.0
3.94	29.14	9.59	0.0
3.9	29.11	7.2	0.0
3.58	28.87	5.41	0.0
3.3	28.6	8.38	0.0
3.67	29.45	7.81	0.0
2.74	26.9	7.2	0.0
4.13	29.07	7.39	0.0
2.85	29.78	7.45	0.0
3.25	28.46	4.52	0.0
4.33	28.73	10.39	0.0
1.99	28.8	1.12	0.0
3.5	28.97	3.06	0.0
3.42	29.77	7.95	0.0
2.46	29.3	3.41	0.0
1.61	28.65	5.21	0.0
2.37	28.36	4.26	0.0
2.65	29.48	8.63	0.0
2.44	28.56	7.57	0.0
4.26	28.61	2.52	0.0
1.88	29.61	0.82	0.0
2.19	28.25	4.45	0.0
3.0	31.74	7.14	0.0
2.04	30.75	8.18	0.0
1.46	28.72	3.66	0.0
2.17	30.35	5.1	0.0
2.77	31.41	6.96	0.0
2.64	29.89	8.52	0.0
4.15	32.39	4.66	0.0
1.97	30.65	0.85	0.0
-0.23	29.45	5.76	0.0
1.27	29.4	2.27	0.0
2.14	30.11	8.05	0.0
0.36	29.1	1.32	0.0
2.34	30.95	6.11	0.0
0.89	30.37	6.71	0.0
0.76	31.78	8.26	0.0
-0.59	33.68	1.87	0.0
0.53	31.49	-2.39	0.0
0.81	30.01	1.06	0.0
-2.47	32.21	12.6	0.0
-2.05	30.97	6.95	0.0
-0.8	32.72	5.48	0.0
-0.19	29.75	3.02	0.0
0.73	31.84	7.55	0.0
0.72	31.06	0.33	0.0
-0.03	31.55	-0.95	0.0
1.04	31.32	3.33	0.0
1.53	30.87	4.8	0.0
1.22	32.49	4.45	0.0
1.12	31.24	1.69	0.0
3.97	31.25	4.03	0.0
-0.83	31.52	3.86	0.0
0.94	33.14	9.72	0.0
1.58	33.98	6.47	0.0
-0.01	33.23	6.48	0.0
0.55	33.68	7.56	0.0
0.54	32.74	7.27	0.0
0.62	33.42	8.14	0.0
0.07	33.11	-1.96	0.0
-0.26	33.0	6.87	0.0
0.0	32.89	5.89	0.0
0.33	32.44	4.37	0.0
1.08	33.31	6.09	0.0
1.5	34.92	7.97	0.0
2.11	35.06	6.83	0.0
1.07	34.49	5.39	0.0
1.21	33.14	9.4	0.0
2.87	35.12	5.63	0.0
1.19	35.34	16.42	0.0
-1.26	32.52	10.03	0.0
0.72	33.85	10.19	0.0
0.13	32.91	8.66	0.0
0.19	32.66	4.91	0.0
0.4	32.69	10.38	0.0
0.4	32.28	9.86	0.0
0.68	33.07	6.69	0.0
-0.36	33.79	4.92	0.0
0.2	35.02	10.94	0.0
-0.34	35.18	7.94	0.0
0.59	34.23	7.77	0.0
0.41	34.4	7.6	0.0
0.37	34.18	4.91	0.0
0.67	33.39	7.1	0.0
-0.08	33.91	3.96	0.0
-0.68	32.81	2.45	0.0
1.18	35.42	9.69	0.0
2.07	34.85	10.14	0.0
1.78	35.04	6.06	0.0
-1.37	34.27	-2.16	0.0
-2.21	33.8	2.18	0.0
-1.5	34.28	4.91	0.0
-2.53	33.92	8.72	0.0
-0.66	35.66	6.15	0.0
-0.74	34.15	4.96	0.0
-2.39	35.85	7.56	0.0
-1.69	35.06	2.02	0.0
-1.95	34.94	6.61	0.0
4.91	34.72	-2.24	0.0
1.19	36.18	1.7	0.0
-1.23	35.75	7.06	0.0
-0.42	36.63	3.71	0.0
-2.81	35.02	7.66	0.0
-2.69	36.9	4.91	0.0
-0.79	34.72	2.99	0.0
0.47	32.49	8.27	0.0
-0.64	36.38	2.86	0.0
-2.6	37.29	6.62	0.0
-1.85	37.22	4.35	0.0
-2.11	37.06	15.04	0.0
-5.25	35.96	10.32	0.0
-2.74	36.23	13.5	0.0
-3.58	36.57	7.97	0.0
-6.04	35.31	2.34	0.0
-1.92	37.1	9.89	0.0
-3.65	35.63	5.23	0.0
-3.34	35.6	6.23	0.0
-2.85	36.83	7.26	0.0
-2.88	36.59	8.35	0.0
-1.97	38.01	7.43	0.0
-2.48	38.4	7.86	0.0
-2.37	35.59	5.84	0.0
-3.8	37.75	8.0	0.0
-3.46	36.86	5.73	0.0
-4.32	37.4	-2.02	0.0
-4.3	36.92	2.03	0.0
-2.61	38.22	5.13	0.0
-4.62	36.72	4.55	0.0
-3.14	38.46	13.59	0.0
-3.4	36.85	12.08	0.0
-2.87	39.6	10.96	0.0
-3.67	39.06	6.23	0.0
-4.09	39.1	13.19	0.0
-4.55	37.11	-1.28	0.0
-5.01	38.04	8.52	0.0
-4.96	36.93	6.62	0.0
-4.94	37.86	4.55	0.0
-5.59	37.96	7.19	0.0
-5.58	39.03	11.32	0.0
-4.42	40.35	11.66	0.0
-3.13	40.22	18.12	0.0
-5.38	39.31	16.8	0.0
-5.4	39.54	8.28	0.0
-4.2	39.25	12.46	0.0
-4.94	39.64	9.1	0.0
-5.68	40.6	11.59	0.0
-5.21	40.05	14.44	0.0
-1.44	35.96	-1.92	0.0
-8.21	40.63	13.2	0.0
-4.39	40.47	8.28	0.0
-5.21	39.9	15.22	0.0
-7.92	40.74	0.1	0.0
-7.55	39.99	7.84	0.0
-6.0	41.06	5.14	0.0
-8.03	39.63	6.58	0.0
-6.07	41.9	8.4	0.0
-6.98	38.12	8.04	0.0
-5.62	42.67	1.06	0.0
-4.9	38.68	8.88	0.0
-6.38	41.25	0.5	0.0
-6.6	41.17	7.15	0.0
-6.76	42.03	4.44	0.0
-7.05	40.68	8.53	0.0
-7.53	40.09	14.43	0.0
-8.66	40.67	12.1	0.0
-8.74	40.87	12.88	0.0
-10.72	42.04	4.98	0.0
-8.98	40.02	6.58	0.0
-7.9	40.89	16.18	0.0
-7.01	40.48	8.76	0.0
-7.56	40.5	7.95	0.0
-7.11	40.16	8.52	0.0
-7.43	41.41	5.76	0.0
-7.57	39.59	11.78	0.0
-6.49	41.74	11.64	0.0
-5.61	41.32	16.7	0.0
-6.65	43.71	13.39	0.0
-7.88	41.41	15.45	0.0
-8.2	42.59	8.24	0.0
-8.74	41.56	6.1	0.0
-8.84	42.2	9.25	0.0
-7.92	43.17	9.26	0.0
-7.66	42.33	12.01	0.0
-8.21	40.36	12.69	0.0
-9.38	42.06	10.56	0.0
-7.07	41.76	13.44	0.0
-7.65	43.0	14.76	0.0
-7.39	45.88	14.19	0.0
-5.64	39.23	13.92	0.0
-11.34	43.06	7.4	0.0
-9.61	43.27	8.9	0.0
-9.41	41.57	5.89	0.0
-9.74	43.09	14.61	0.0
-9.01	42.35	10.4	0.0
-9.27	43.16	10.67	0.0
-8.8	44.01	12.65	0.0
-9.96	43.64	11.61	0.0
-14.29	41.44	7.13	0.0
-9.72	44.0	15.77	0.0
-10.19	44.69	16.53	0.0
-8.93	44.79	7.25	0.0
-10.94	44.63	7.67	0.0
-10.15	44.44	13.3	0.0
-7.46	45.01	14.61	0.0
-10.12	45.0	8.24	0.0
-10.99	44.44	12.81	0.0
-12.21	44.4	4.04	0.0
-11.44	45.6	13.63	0.0
-11.86	45.72	7.01	0.0
-10.01	44.36	8.67	0.0
-14.2	44.59	8.95	0.0
-13.35	44.49	10.42	0.0
-13.23	44.29	12.22	0.0
-12.42	43.48	6.33	0.0
-10.35	45.56	13.52	0.0
-12.68	44.11	9.95	0.0
-11.85	45.91	8.32	0.0
-12.16	45.33	12.54	0.0
-13.18	46.61	2.49	0.0
-13.15	44.81	7.38	0.0
-13.51	45.95	4.32	0.0
-11.87	47.99	7.31	0.0
-9.35	48.97	7.04	0.0
-13.23	46.7	9.47	0.0
-11.76	47.35	4.69	0.0
-11.84	46.21	4.27	0.0
-11.8	46.95	9.91	0.0
-13.21	46.15	7.97	0.0
-14.05	45.33	6.15	0.0
-12.66	45.41	6.08	0.0
-12.7	45.57	9.04	0.0
-13.34	47.27	9.59	0.0
-13.43	46.33	3.52	0.0
-14.52	47.81	10.69	0.0
-15.81	46.94	5.1	0.0
-13.69	47.03	1.24	0.0
-13.76	47.0	9.6	0.0
-15.35	47.3	10.68	0.0
-15.79	46.21	3.99	0.0
-14.82	46.81	12.9	0.0
-15.33	46.64	7.74	0.0
-17.66	46.26	5.47	0.0
-18.37	47.32	10.02	0.0
-15.29	47.82	12.0	0.0
-16.22	44.89	9.31	0.0
-14.31	47.16	3.53	0.0
-15.38	47.19	13.82	0.0
-15.7	47.45	8.75	0.0
-16.47	46.77	1.99	0.0
-16.68	46.99	4.66	0.0
-15.32	46.18	5.82	0.0
-15.09	46.57	6.97	0.0
-15.47	46.39	4.71	0.0
-12.68	47.1	8.02	0.0
-14.29	48.08	8.61	0.0
-15.48	47.37	9.83	0.0
-15.36	47.39	4.44	0.0
-14.37	47.94	4.91	0.0
-14.09	47.63	3.53	0.0
-15.45	46.74	4.67	0.0
-15.06	48.64	8.78	0.0
-15.22	47.45	8.88	0.0
-16.62	48.75	3.86	0.0
-15.11	48.92	13.11	0.0
-16.8	46.99	6.29	0.0
-15.38	49.13	6.28	0.0
-14.29	49.32	9.63	0.0
-16.46	48.56	7.46	0.0
-14.85	48.17	9.63	0.0
-14.77	48.24	9.5	0.0
-14.09	48.48	6.34	0.0
-11.07	46.88	11.9	0.0
-13.85	46.54	0.67	0.0
-12.06	48.2	0.77	0.0
-16.75	48.41	2.18	0.0
-18.33	49.77	0.76	0.0
-9.96	49.43	1.88	0.0
-16.86	49.13	3.2	0.0
-14.29	48.6	5.5	0.0
-12.67	48.13	3.09	0.0
-15.82	47.95	6.76	0.0
-17.99	47.36	2.46	0.0
-16.68	49.36	3.3	0.0
-15.9	50.43	8.43	0.0
-16.57	47.49	12.2	0.0
-13.09	49.51	11.36	0.0
-11.94	48.92	5.29	0.0
-16.5	48.58	14.47	0.0
-12.19	45.61	12.65	0.0
-15.24	48.6	9.84	0.0
-19.22	48.56	3.24	0.0
-17.18	47.89	-2.61	0.0
-18.72	48.45	-2.66	0.0
-17.37	48.43	2.81	0.0
-15.9	49.15	4.03	0.0
-14.4	50.73	3.45	0.0
-15.86	50.26	6.15	0.0
-16.26	50.15	7.86	0.0
-15.38	49.74	7.25	0.0
-14.24	51.7	9.85	0.0
-16.12	50.43	9.23	0.0
-14.44	50.3	7.32	0.0
-14.83	50.24	6.07	0.0
-14.37	51.61	2.12	0.0
-16.21	51.03	7.9	0.0
-16.34	50.7	4.54	0.0
-15.9	52.6	4.49	0.0
-16.39	50.9	4.58	0.0
-17.63	50.39	9.28	0.0
-17.8	49.99	8.69	0.0
-16.42	51.01	5.19	0.0
-16.2	50.68	5.89	0.0
-18.46	49.46	8.48	0.0
-13.38	50.45	8.06	0.0
-11.83	51.2	12.76	0.0
-17.74	52.38	3.94	0.0
-18.42	50.22	9.33	0.0
-17.69	51.43	10.28	0.0
-17.57	52.82	1.82	0.0
-18.68	51.37	6.14	0.0
-18.57	52.63	5.19	0.0
-19.43	51.49	2.29	0.0
-19.7	49.58	-0.54	0.0
-19.02	49.06	3.67	0.0
-19.99	50.2	9.58	0.0
-21.44	49.51	2.78	0.0
-19.98	52.71	12.28	0.0
-18.76	51.67	6.04	0.0
-20.89	52.85	4.73	0.0
-21.08	53.28	13.43	0.0
-21.92	54.16	5.44	0.0
-21.29	53.06	6.08	0.0
-20.45	52.02	2.09	0.0
-19.94	52.15	6.64	0.0
-16.83	51.72	6.11	0.0
-18.19	52.18	4.91	0.0
-20.03	53.02	7.88	0.0
-18.48	52.93	0.92	0.0
-16.36	53.67	7.73	0.0
-17.85	54.44	1.27	0.0
-17.25	53.37	9.52	0.0
-18.25	55.07	0.54	0.0
-19.25	53.16	4.79	0.0
-19.35	52.56	8.7	0.0
-17.53	50.17	8.93	0.0
-15.7	50.75	7.54	0.0
-19.29	52.06	1.75	0.0
-21.67	52.11	1.25	0.0
-18.61	53.23	3.18	0.0
-15.07	50.15	10.53	0.0
-18.31	53.2	5.25	0.0
-17.96	52.92	12.73	0.0
-20.47	53.69	7.68	0.0
-20.2	52.74	3.59	0.0
-19.41	54.5	3.92	0.0
-17.01	53.02	6.41	0.0
-19.67	54.19	2.27	0.0
-23.7	54.95	9.81	0.0
-23.81	54.38	9.98	0.0
-22.63	53.96	4.3	0.0
-22.69	53.66	0.88	0.0
-21.91	55.0	-2.94	0.0
-24.64	53.86	1.14	0.0
-22.38	54.45	4.73	0.0
-22.59	55.18	7.8	0.0
-22.89	53.96	0.13	0.0
-22.55	54.51	3.36	0.0
-21.99	54.73	1.91	0.0
-23.39	54.78	2.96	0.0
-22.59	54.65	6.48	0.0
-22.1	55.41	1.22	0.0
-22.59	55.37	2.66	0.0
-23.05	55.57	1.68	0.0
-22.42	56.14	5.59	0.0
-22.49	53.96	-3.16	0.0
-21.98	54.61	-2.39	0.0
-20.15	56.03	0.4	0.0
-20.66	54.58	3.66	0.0
-16.77	53.85	-3.22	0.0
-20.13	55.15	0.55	0.0
-22.22	55.27	7.42	0.0
-22.77	56.1	3.98	0.0
-23.75	54.81	2.09	0.0
-22.19	56.06	2.0	0.0
-20.9	54.86	5.47	0.0
-21.63	54.67	-2.94	0.0
-22.46	55.34	6.94	1.0
-18.57	56.68	4.86	1.0
-23.02	57.23	1.51	1.0
-22.05	55.2	0.63	1.0
-17.75	58.01	-4.71	1.0
-21.98	56.76	-1.6	1.0
-24.16	59.41	-3.48	1.0
-22.12	56.4	6.14	1.0
-20.42	57.23	4.46	1.0
-20.41	55.84	5.71	1.0
-20.56	56.68	5.11	1.0
-20.03	56.77	-2.7	1.0
-19.71	56.83	8.77	1.0
-19.1	58.07	13.59	1.0
-20.03	59.05	14.97	1.0
-18.94	55.9	10.33	1.0
-19.2	56.54	1.17	1.0
-18.33	55.72	5.99	1.0
-19.06	56.74	5.87	1.0
-19.45	56.42	9.75	1.0
-17.77	56.37	8.14	1.0
-17.91	56.01	10.01	1.0
